,profile_id,result_1,result_100,result_1000,result_10000,result_100000,result_2000,result_21097,result_30,result_4,result_42195,result_500,result_5000,result_60,result_6000,adaptive rowing category,age,height,weight,weight_class,gender
54186,1422632,309.0,17.5,210.1,2383.7,,436.1,,7675.0,,,103.1,1179.3,,,able,42,193.0,115.7,H,M
54187,1422633,,,,,,799.7,,,,,,,,,able,32,162.6,49.0,L,F
54188,1422640,,,,,,,,,,,108.6,1329.5,,,able,30,,,L,M
54189,1422641,197.0,,,,,598.3,,,,,,,,,able,46,,,H,M
54190,1422649,,,,2272.9,,,5051.9,,,,,1105.0,15472.0,1423.2,able,26,177.8,84.8,H,M
54191,1422663,,,,,,466.9,,,,,,,,,able,33,,,H,M
54192,1422684,,,,,,,,,,,,,12772.0,,able,33,,,H,M
54193,1422689,,,,,,461.5,,,,,,,,,able,50,175.3,73.0,L,M
54194,1422695,,,222.0,,,,,,,,,,,,able,27,,,H,M
54195,1422698,,,,,,539.3,,,,,,,,,able,21,,,H,F
54196,1422703,,,,,,,,,,,,1270.1,,,able,58,177.8,102.1,H,M
54197,1422706,,,,,,,,,,,,1207.2,,,able,37,180.3,84.8,H,M
54198,1422721,,,,,,,,6333.0,,,,,,,able,58,,,H,F
54199,1422722,,,,,,,,,,,,1238.0,,,able,20,172.7,71.7,L,M
54200,1422724,,,,,,595.1,,,,,,,,,able,13,,,L,F
54201,1422727,,,,,,,,,,,,1102.5,,,able,41,,,H,M
54202,1422728,,,,,,,,,,,,1824.5,,,able,21,,,L,F
54203,1422752,282.0,,,2922.9,,,,6426.0,,,,,12581.0,1663.9,able,40,188.0,86.2,H,F
54204,1422753,,,,,,563.5,,,,,,1473.9,,,able,42,154.9,57.2,L,F
54205,1422755,,,,3172.0,,,,,,,,,,,able,59,177.8,86.2,H,M
54206,1422756,,,,,,,,,,,91.8,,,,able,18,193.0,89.8,H,M
54207,1422758,,,,2249.3,,432.0,4916.5,,,10183.7,,1108.0,15633.0,1331.6,able,49,,,H,M
54208,1422759,,,,,,590.1,,,,,,,,,able,60,,,H,F
54209,1422762,,,,,,532.1,,,,,,,,,able,36,,,H,M
54210,1422776,,,,,,,,6111.0,,,,,,,able,40,,,H,M
54211,1422792,,,,,,,,,,,,1534.9,,,able,39,,,L,M
54212,1422797,,,,3156.3,,537.5,,,,,127.7,1478.8,,,able,58,177.8,90.7,H,M
54213,1422800,,,,2571.3,,,6263.1,6680.0,,,120.2,1257.9,,,able,46,182.9,128.8,H,M
54214,1422802,,,232.6,2744.8,,,,,,,,1278.9,,,able,56,182.9,81.6,H,M
54215,1422804,,,,,,485.9,,,,,,,,,able,51,,,H,M
54216,1422812,,27.4,335.5,,,700.1,,,,,,,,,able,9,,,L,F
54217,1422831,,,,,,461.6,,7235.0,,,,,,,able,48,,,H,F
54218,1422846,,,,,,,,,,,,1278.2,,,able,46,,,L,F
54219,1422885,,,,,,550.1,,,,,,,,,able,54,,,H,M
54220,1422891,,,,,,549.5,7127.1,,,,123.0,1534.3,,,able,31,152.4,56.2,L,F
54221,1422909,,,,,,,,,,,,1189.7,,,able,57,180.3,68.0,L,M
54222,1422931,,,213.3,,,,,,,,89.5,,,,able,37,182.9,83.0,H,M
54223,1422938,,,,,,,,5356.0,,,,1567.3,,,able,28,,,H,F
54224,1422944,,,,,,,,,,,,1680.0,,,able,39,,,L,M
54225,1422946,,,229.8,,,,,,,,,,,,able,44,,,L,M
54226,1422953,,,,,,,,,,,,1304.0,,,able,53,,,H,M
54227,1422954,,,,2592.4,,524.5,,6854.0,,,112.2,,,1634.7,able,39,,,L,M
54228,1422955,,,233.1,2774.9,,491.3,,6740.0,,,121.1,1311.1,,,able,33,170.2,67.1,L,M
54229,1422957,,,,,,,,7116.0,,,,,,,able,54,,,L,M
54230,1422959,,,,,,,,7046.0,,,,1227.8,,,able,33,,,H,M
54231,1422973,,,,,,478.4,,,,,,,,,able,30,175.3,82.1,H,M
54232,1422978,,,,,,,,,,,106.9,,,,able,46,,,L,M
54233,1422981,,,,,,,,6857.0,,,,,,,able,30,,,H,M
54234,1422989,,,,2489.8,,446.3,,7199.0,,,,1227.1,13925.0,,able,43,180.3,73.5,H,M
54235,1423005,,,,,,450.6,,,,,,,,,able,35,,,H,M
54236,1423006,,,,,,639.0,,,,,,,,,able,48,,,H,M
54237,1423007,,,,2627.4,,476.1,,,,,,1240.1,13899.0,,able,52,,,H,M
54238,1423008,320.0,,,2476.2,,,,,,,,1251.0,,,able,36,,,L,M
54239,1423011,,,,,,,,7647.0,,,,1147.0,,,able,36,,,H,M
54240,1423012,,,238.1,2752.2,,,,,,,,,13250.0,,able,68,177.8,,H,M
54241,1423019,,,,,,485.9,,,,,,,,,able,47,203.2,120.2,H,M
54242,1423023,,,,,,,,5456.0,,,,1484.2,,,able,54,175.3,89.8,H,M
54243,1423027,,,,,,,,,,,88.0,,,,able,36,185.4,109.8,H,M
54244,1423031,,,,2875.6,,,,6359.0,,,,1402.3,,,able,45,,,H,F
54245,1423032,,,,2439.9,,,,,,,,,,,able,45,177.8,77.1,H,M
54246,1423039,303.0,18.7,,,,,,,,,,,,,able,43,175.3,111.1,H,F
54247,1423040,,,,,,579.0,,,,,,,,,able,39,,,H,M
54248,1423041,,,,,,,,,,,,1329.9,,,able,55,180.3,102.5,H,M
54249,1423047,,,,,,,,6776.0,,,,,,,able,15,170.2,66.2,L,M
54250,1423049,,34.3,,,,,,,,,143.0,,,,able,25,165.1,79.8,H,M
54251,1423067,,,,,,,,,,,,1388.0,,,able,28,,,H,F
54252,1423071,,,,,,,,,,,,1211.9,,,able,52,,,H,M
54253,1423072,,,,,,501.3,,,,,,,,,able,51,177.8,81.6,H,M
54254,1423077,,60.0,,,,,,,,,,,,,able,13,,,L,M
54255,1423082,,,,,,566.9,,,,,,,,,able,79,182.9,89.8,H,M
54256,1423083,,,,,,513.0,,,,,,,,,able,42,,72.6,H,M
54257,1423084,,,,,,488.9,,,,,,1390.1,,,able,29,170.2,79.8,H,M
54258,1423088,,,,,,,,6081.0,,,,,,,able,33,,,H,M
54259,1423093,,,,,,,,,,,,1218.9,,,able,42,182.9,95.3,H,M
54260,1423115,,,,,,562.5,,,,,,,,,able,28,,,L,M
54261,1423119,,,210.0,2587.4,,468.6,,6639.0,,,,1380.7,13141.0,,able,52,195.6,89.8,H,M
54262,1423122,,,,2684.0,,533.4,,,,,,1295.2,,,able,66,,,H,M
54263,1423167,,,215.3,2481.1,,,,,,,,1239.8,,1511.9,able,48,190.5,80.7,H,M
54264,1423171,,,,,,,,,,11899.3,,,,,able,45,,,H,M
54265,1423185,,,,2570.9,,,,,,,,,,,able,20,,,H,F
54266,1423188,,,,2548.6,,,,,,,96.9,1321.9,,1543.2,able,49,,,H,M
54267,1423199,,,,,,,5535.5,,,,,,,,able,41,175.3,99.8,H,M
54268,1423204,,,,,,448.2,,,,,,1156.5,,,able,49,,,H,M
54269,1423205,327.0,,,2515.3,,425.0,,7603.0,,,,,14657.0,,able,39,182.9,79.8,H,M
54270,1423218,,,,,,499.1,,,,,,1293.2,,,able,53,,,H,F
54271,1423224,,,255.0,,,,,,,,,,,,able,33,,,H,F
54272,1423225,,,,,,,,7108.0,,,,,,,able,43,,,H,M
54273,1423227,,21.0,245.0,2771.2,,527.0,,6604.0,,,,1331.6,,,able,55,170.2,74.4,H,F
54274,1423230,,,,,,430.4,,,,,,,,,able,60,,,H,M
54275,1423232,,,,,,,,,,,148.0,,9780.0,,able,54,160.0,103.9,H,F
54276,1423244,,,,,,417.5,,,,,,,,1383.7,able,17,,,H,M
54277,1423246,,,,,,,,7689.0,,,,,,,able,43,,,H,M
54278,1423253,,22.1,268.9,,,552.7,,,,,126.5,,,,able,31,,,H,F
54279,1423267,,20.0,,,,473.8,,6407.0,998.0,,,,,,able,39,,,H,F
54280,1423289,,,,,,627.5,,,,,,,,,able,34,,,H,M
54281,1423303,,,,2752.1,,,,6958.0,,,,1268.2,,,able,35,175.3,99.8,H,M
54282,1423310,,,,,,522.0,,,,,,,,,able,44,,,H,M
54283,1423318,,,,,,410.7,,,,,,,,,able,18,,,L,M
54284,1423322,,,,2354.4,,,,,,,,,,,able,21,,,H,M
54285,1423333,313.0,,,,,506.0,,,,,,,,,able,61,,,H,M
54286,1423339,,,,,,464.2,,,,,,1149.2,,,able,30,,,H,M
54287,1423341,,,225.0,,,454.7,,,,,,,,,PR3,30,,,H,F
54288,1423351,,,,,,,,,,,,1247.5,,,able,45,,,H,M
54289,1423357,,,,,,,,,,,113.7,,,,able,41,,,H,M
54290,1423360,,,,,,,,,,,,1555.2,,,able,47,167.6,87.1,H,M
54291,1423378,,,202.8,,,431.5,,,,,,,,,able,40,,,H,M
54292,1423381,,,,,,495.8,,,,,,,,,able,48,185.4,92.1,H,M
54293,1423386,,,,2576.1,,,,,,,99.7,1162.2,,,able,35,,,H,M
54294,1423395,,,,,,,,,,,,1606.8,,,able,61,,,H,M
54295,1423405,,,,,,,,,,,,1219.8,,,PR3,45,182.9,133.8,H,M
54296,1423406,,,,2689.9,,,,,,,,,,,able,50,,,L,M
54297,1423414,,,,,,640.1,,,,,,,,,able,66,157.5,56.2,L,F
54298,1423424,,,,,,900.0,,,,,,,,,able,35,,,H,F
54299,1423428,,,,,,576.6,,,,,107.6,,,,able,51,190.5,126.1,H,M
54300,1423449,,,,,,,,6667.0,,,,,,,able,45,,,H,M
54301,1423454,333.0,,,,,,,7932.0,1057.0,,,,,,able,38,188.0,88.9,H,M
54302,1423461,,,,,,443.7,,,,,,,,,able,33,,,H,M
54303,1423465,,,,,,,,,,,,1691.7,,,able,52,,,L,F
54304,1423467,,,,2605.6,,472.2,,6997.0,,,,1262.4,,,able,43,195.6,95.3,H,M
54305,1423495,,,,,,492.7,,,,,,,,,able,53,,,H,M
54306,1423500,,,,,,595.1,,,,,143.9,,,,able,56,162.6,63.5,H,F
54307,1423503,,,293.1,,,612.5,,,,,141.4,1572.3,,,able,34,147.3,46.7,L,F
54308,1423506,,,,,,,,,,,,1411.9,,,able,52,,,H,F
54309,1423508,369.0,15.2,,,,423.9,,,,,84.5,,,,able,43,188.0,108.9,H,M
54310,1423509,,,,2671.4,,495.4,,,,,,1359.8,,1567.8,able,38,167.6,73.0,L,M
54311,1423518,,,,,,,,,,,,1257.1,,,able,37,167.6,88.5,H,M
54312,1423525,,,,,,540.3,,,,,,,,,able,46,175.3,95.3,H,M
54313,1423529,235.0,21.7,,,,654.9,,,,,130.3,1881.0,,,able,50,167.6,101.6,H,F
54314,1423532,,19.5,,,,520.6,,,,,134.9,1386.8,,,able,55,185.4,98.4,H,M
54315,1423542,,,,,,,,,,,106.4,,,,able,43,,,H,M
54316,1423543,,,,,,543.6,,,,,,,,,able,50,180.3,63.5,H,F
54317,1423545,,28.7,,,,,,5764.0,,,,,,,able,54,170.2,69.9,H,F
54318,1423546,,,,2564.8,,,,7223.0,,,,1212.5,,,able,54,185.4,72.1,L,M
54319,1423570,,,257.4,2949.9,,,,,,,120.0,1879.0,,1759.8,able,34,167.6,63.5,H,M
54320,1423572,,,,2558.1,,,,7374.0,,,105.9,,,,able,38,182.9,90.7,H,M
54321,1423581,,,,,,487.9,,,,,104.2,1290.3,,,able,47,,,H,M
54322,1423598,,,206.3,2365.8,,,,,,,,1131.6,,,able,26,,,H,M
54323,1423609,224.0,26.1,,,,,,5485.0,,,,,,,able,66,,,H,F
54324,1423610,,,,,,,,,,,108.6,,,,able,45,,,H,M
54325,1423618,,,,,,,,,,,,1196.6,,,able,15,,,L,M
54326,1423619,,,950.0,,,,,,,,,1769.0,,,able,51,,,H,F
54327,1423639,,,,,,416.3,,,,,,1142.5,,,able,23,,,H,M
54328,1423644,270.0,28.0,363.0,,,590.0,,,,,,,,,able,54,,,H,F
54329,1423646,,,,2469.8,,,,7757.0,,,,1136.3,,,able,35,,,H,M
54330,1423651,,,,2390.2,,,,,,,,,,1462.1,able,46,195.6,104.3,H,M
54331,1423660,,,268.9,,,,,,,,,,,,able,51,,,H,F
54332,1423665,,,,,,,,,,,,1453.8,,,able,38,,,H,M
54333,1423671,,,330.2,,,600.0,,,,,,,,,able,61,,,H,M
54334,1423673,,,,2867.5,,,,,,,,1303.6,,,able,42,188.0,114.8,H,M
54335,1423675,,,,2999.2,,,,,,,,,,,able,38,172.7,65.3,H,F
54336,1423676,,,,2802.6,,,,6759.0,1045.0,,,,,,able,59,180.3,79.4,H,M
54337,1423684,320.0,17.4,,,,502.3,,,886.0,,,1362.0,,,able,40,190.5,95.3,H,M
54338,1423696,,,247.4,,,,,,,,,,,,able,50,172.7,90.3,H,M
54339,1423702,,,,,,517.2,,,,,,1287.8,,,able,44,,,H,M
54340,1423703,,,,,,685.2,,4802.0,,,146.9,,,,able,52,165.1,80.7,H,F
54341,1423735,,,,2700.0,,,,,,,,,,,able,39,193.0,94.8,H,M
54342,1423744,,,194.2,2310.2,,,,7566.0,,,,1126.4,,,able,40,,,H,M
54343,1423746,,,,,,,,,,,,1043.5,,,able,21,,,H,M
54344,1423774,,,212.8,,,,,,,,,,,,able,38,,,H,M
54345,1423778,,,,,,576.5,,5725.0,,,,,,,able,59,,,H,M
54346,1423784,,,,2581.3,,,,,,,,1264.3,,,able,56,180.3,89.8,H,M
54347,1423801,236.0,,324.3,,,599.0,,5656.0,,,136.5,,,,able,54,185.4,110.7,H,M
54348,1423806,,,,,,530.1,,6001.0,,,,1431.4,,,able,39,,,H,M
54349,1423811,,,,,,,,6094.0,,,,,,,able,30,,,H,M
54350,1423813,,21.1,,,,,,,,,,,,,able,58,,,H,M
54351,1423816,,,,,,469.4,,,,,,1243.8,,1489.2,able,48,,,H,M
54352,1423832,,,240.0,,,,,,,,,,,,able,55,,,H,M
54353,1423837,,,,,,664.6,,,,,,,,,able,65,170.2,77.6,H,F
54354,1423844,,,,,,,,,,,,1309.8,,,able,50,,,H,M
54355,1423845,,20.0,,,,,,,,,136.6,,,,able,47,175.3,118.4,H,M
54356,1423850,,,,2209.0,,,4991.7,,,,,1077.8,,,able,50,,,H,M
54357,1423853,,,,2750.0,,,,,,,,,,,able,44,165.1,64.9,H,F
54358,1423870,,,,,,585.5,,,,,,,,,able,43,175.3,88.0,H,M
54359,1423881,349.0,16.7,,2424.8,,415.1,5426.2,,,,91.9,1143.9,,1368.2,able,34,185.4,97.5,H,M
54360,1423884,,,,,,,,,,,,1542.5,,,PR3,62,175.3,79.4,H,M
54361,1423888,,,,,,444.6,,,,,,,,,able,35,,,H,M
54362,1423909,,,,,,,,,,,,1136.8,,,able,30,,,H,M
54363,1423921,,,,,,,,,,,,1238.0,,,able,53,,,H,M
54364,1423948,,,,,,572.4,,5867.0,,,,1191.4,,1438.8,able,36,185.4,119.3,H,M
54365,1423959,,,,,,,,6834.0,,,,,,,able,49,,,H,M
54366,1423964,,20.6,250.9,,,580.8,,,,,,1607.1,,,able,45,,,H,F
54367,1423965,,,,,,589.9,,,,,,,,,able,45,,,H,M
54368,1423970,,,,2953.9,,,,6061.0,,,,1505.8,,,able,36,157.5,56.7,L,F
54369,1423983,,,,,,655.8,,,,,,1479.3,,,able,49,172.7,65.8,H,F
54370,1423984,,,,2514.6,,,,,,,,1198.3,,,able,54,,,H,M
54371,1423990,,,,,,,,5522.0,,,,,,,able,41,,,L,M
54372,1423991,,,,2264.6,,,,,,,92.2,1101.0,,,able,33,,,L,M
54373,1423996,,,,,,566.0,,,,,,1470.0,,,able,53,,,H,F
54374,1424005,,,,,,,,,,,116.9,,,1694.6,able,35,,,H,F
54375,1424006,,,,,,523.1,,,,,,,,,able,52,180.3,120.2,H,M
54376,1424014,,,215.4,2377.4,,436.8,5188.9,,,,,,14348.0,1377.8,able,43,185.4,88.5,H,M
54377,1424015,,,,,,452.1,,,,,,,,,able,16,,,H,M
54378,1424021,,,,,,560.4,,,,,,,,,able,52,,,H,M
54379,1424025,,,,,,483.7,,,,,,,,,able,50,193.0,97.5,H,M
54380,1424036,275.0,19.6,,,,,,,,,121.2,,,,able,64,177.8,113.4,H,M
54381,1424047,,,,2610.3,,471.8,,6839.0,,,,1300.7,,,able,46,188.0,97.5,H,M
54382,1424055,,15.8,194.6,,,,,7620.0,,,,1184.1,,,able,32,188.0,106.1,H,M
54383,1424068,,,,,,573.9,,,,,,,,,able,43,180.3,101.2,H,M
54384,1424073,,,,2847.5,,484.3,,,,,,,,,able,34,170.2,64.4,L,M
54385,1424077,,,,2652.5,,468.8,,,,,,,12984.0,,able,41,177.8,86.2,H,M
54386,1424082,,,246.4,,,480.9,,6588.0,930.0,,123.0,1345.7,,,able,36,190.5,106.6,H,M
54387,1424094,244.0,24.0,280.3,3066.5,,580.8,,,799.0,,139.0,1609.3,,,able,52,172.7,79.4,H,M
54388,1424097,,,,,,435.1,,,,,,,,,able,27,,,H,M
54389,1424101,,,,2598.4,,,,,,,,,,,able,45,,,H,M
54390,1424133,,,,2587.4,,,,,,,,1276.2,,,able,46,193.0,87.1,H,M
54391,1424139,,,,,,,,,,,,1449.2,,,able,42,,,H,M
54392,1424142,,,,2993.2,,,,,,,,,,1794.7,able,53,,,H,M
54393,1424144,,,,2692.0,,,6259.0,6902.0,,,,,13049.0,,able,42,,,H,M
54394,1424149,,,,2215.6,,,,,,,,1053.1,,,able,44,182.9,86.2,H,M
54395,1424156,,,,2694.7,,,,,,,,,,,able,16,,,L,M
54396,1424174,,,,,,,,6087.0,,,123.3,,,,able,50,175.3,76.7,H,M
54397,1424181,,,,,,565.9,,,,,,1436.3,,,able,54,,,H,F
54398,1424183,,,,,,,,7009.0,,,,,,,able,33,,,L,M
54399,1424189,,,,,,,,,,,,1303.0,,,able,35,,,H,F
54400,1424191,,14.1,,,,,,,,,,,,,able,22,198.1,116.1,H,M
54401,1424192,305.0,,,2543.7,,,,,,,,,14060.0,,able,53,,,H,M
54402,1424196,,,,,,630.0,,,,,,1323.5,,,able,35,,,H,M
54403,1424198,,,,,,,,,,,,,9594.0,,able,52,175.3,70.8,H,F
54404,1424205,,,,,,,,,,,,1407.1,,,able,45,180.3,96.2,H,M
54405,1424216,,,212.2,2557.8,,,5625.0,7151.0,,,,,13466.0,,able,45,,,H,M
54406,1424222,,,266.9,,,,,,,,,,,,able,31,,,L,M
54407,1424223,,,,,,,,6902.0,,,,,,,able,45,175.3,74.8,L,M
54408,1424227,,,,,,630.7,,,,,,,,,able,75,,,L,M
54409,1424239,,,,,,,,4046.0,,,149.8,1584.0,,1771.0,able,46,167.6,68.5,H,F
54410,1424241,,,,2581.5,,,,,,,,,,,able,70,177.8,75.8,L,M
54411,1424244,,,,,,,,7257.0,,,,,,,able,32,,,L,M
54412,1424247,,,,2564.1,,,5773.2,,,,,,,,able,43,177.8,86.2,H,M
54413,1424249,,,238.8,,,,,,,,,,,,able,66,167.6,77.1,H,M
54414,1424251,,,,,,,,6483.0,,,,,,,able,42,,,H,M
54415,1424254,,,,2338.8,,405.2,,,,,,,,,able,30,190.5,109.8,H,M
54416,1424265,,,,,,,,,,10783.0,,,,,able,32,,,H,M
54417,1424267,,,,2337.2,,426.4,,7679.0,,,,1126.0,,,able,49,193.0,81.6,H,M
54418,1424268,,27.0,321.6,,,,,,,,165.4,,,,able,46,,,H,F
54419,1424274,,,,,,,,,,,,1318.6,,,able,54,175.3,89.8,H,M
54420,1424276,231.0,26.1,,,,,,,,,152.1,,,,able,43,175.3,157.4,H,F
54421,1424287,,,,,,,,6539.0,,,,,,,able,49,,,H,M
54422,1424290,258.0,,260.9,,,517.4,,,,,121.8,,,,able,42,165.1,61.2,L,F
54423,1424298,,,,,,,,,,,,1193.2,,,able,38,,,H,M
54424,1424307,,,,,,523.2,,,,,,1420.0,,,able,49,,,H,M
54425,1424308,,,,,,468.8,,,,,103.5,1271.6,,,able,27,170.2,77.1,H,M
54426,1424309,,,,2388.8,,443.5,,7634.0,,,,1160.8,,,able,58,182.9,78.0,H,M
54427,1424312,,,,,,678.2,,,,,,,,,able,56,,,H,F
54428,1424320,,,,,,526.4,,,,,,1391.8,,,able,34,175.3,78.0,H,M
54429,1424321,250.0,,248.0,,,474.0,5638.7,7218.0,,,104.5,1288.0,,,able,45,172.7,68.0,L,M
54430,1424322,,,,,,,,,,,,1848.2,,,able,32,,,H,M
54431,1424325,,,,2598.0,,,,,,,,,,,able,46,182.9,83.0,H,M
54432,1424338,295.0,18.4,,,,,,,869.0,,,,,,able,57,180.3,99.3,H,M
54433,1424342,,,,,,472.5,,,,,,,,,able,17,167.6,59.9,L,M
54434,1424357,,,,,,,,,816.0,,,,,,able,47,,,L,F
54435,1424361,,,,,,,,,,,,1658.0,,,able,65,,,H,F
54436,1424375,,,,,,,,,,,87.4,,,,able,32,,,H,M
54437,1424396,,,,,,578.3,,,,,,1601.0,,,able,69,,,H,M
54438,1424399,,,,4274.8,,671.6,,,,,,1873.8,,,able,47,157.5,52.6,L,F
54439,1424413,,,,,,,,6800.0,,,,,,,able,39,,,H,M
54440,1424420,,,,,,,,5415.0,,,,,,,able,43,,,H,F
54441,1424423,,,,,,,,7767.0,,,,,,,able,38,,,H,M
54442,1424424,,,303.7,,,,,,,,,,,,able,59,180.3,74.8,H,M
54443,1424429,,,,,,,,,,,108.0,1352.5,,,able,35,,,H,M
54444,1424449,,,,,,391.7,,,,,,,,,able,17,,,L,M
54445,1424454,,26.0,344.3,,,716.4,,,,,153.4,,,,able,47,,,H,F
54446,1424471,300.0,,,,,476.1,,6690.0,,,,1282.3,,,able,40,172.7,82.6,H,M
54447,1424488,293.0,,,,,528.0,,,,,,,,,able,42,,,H,M
54448,1424503,,,,,,503.3,,6760.0,,,,1307.4,,,able,48,175.3,74.8,H,M
54449,1424513,,,,,,,,7381.0,,,,,,,able,47,182.9,81.6,L,M
54450,1424515,,21.3,,,,535.2,,,803.0,,124.9,1504.4,,,able,43,,,H,F
54451,1424516,,,303.0,3575.3,,647.0,,4637.0,,,,1605.6,,,able,49,165.1,84.4,H,F
54452,1424522,,,240.5,,,515.3,,6435.0,,,,,,,able,48,177.8,88.0,H,M
54453,1424552,,,200.7,,,427.3,,,,,,,,,able,53,193.0,,H,M
54454,1424555,,,215.7,,,,,,,,107.2,,,,able,50,,,H,M
54455,1424558,,,,,,,,5851.0,,,118.2,,,,able,59,182.9,108.0,H,M
54456,1424560,,,,,,,,,,,,1800.0,,,able,60,,,H,M
54457,1424563,,,,,,,,,,,,1471.9,,1945.4,able,49,175.3,68.0,L,M
54458,1424581,,,,,,460.3,,,,,103.4,,,,able,51,,,L,M
54459,1424591,,,,2395.9,,,,,,,,,,,able,36,,,H,M
54460,1424593,,,261.0,,,,,,,,,,,,able,35,,,H,F
54461,1424598,,,241.8,2684.3,,533.2,,,,,,,,,able,52,,59.9,L,F
54462,1424603,,,,2791.7,,,,,,,112.0,1354.9,12974.0,1685.7,able,38,167.6,,H,F
54463,1424624,,,,2390.5,,,,,,,,1169.0,,,able,57,,,H,M
54464,1424632,,,,,,430.0,,,1210.0,,,,,,able,33,,,H,M
54465,1424639,265.0,21.3,261.0,,,,,,941.0,,117.6,,,,able,40,188.0,97.5,H,M
54466,1424660,,,,,,,,7795.0,,,,,,,able,27,185.4,92.5,H,M
54467,1424662,,,,,,,,,,,,1531.2,,,able,57,157.5,65.3,L,F
54468,1424681,,,,,,,,,,,,1297.2,,,able,45,,,H,M
54469,1424687,,,,2360.1,,,,,,,,1143.0,,,able,26,,,H,M
54470,1424689,,,,,,,,,,,,1261.7,,1543.4,able,52,,,H,M
54471,1424696,,,,,,426.0,,,,,,1178.0,,,able,30,,,H,M
54472,1424698,,,,,,,,,,,,1491.7,,,able,53,,,H,M
54473,1424711,,,,,,,,5024.0,,,,,,,able,43,175.3,60.8,L,F
54474,1424719,,,,,,,,,,,97.5,,,,able,36,,,H,M
54475,1424721,,,218.8,2499.7,,442.1,5393.0,7299.0,,,89.6,1197.0,,,able,39,177.8,89.8,H,M
54476,1424723,,,,,,,,,,,,1195.5,,,able,26,,,L,M
54477,1424730,,,274.0,,,,,,,,,1579.0,,,able,39,172.7,,H,M
54478,1424736,,,,,,,,6666.0,,,,,,,able,24,,,H,M
54479,1424742,,,,,,,,6427.0,,,,,,,able,39,,,H,M
54480,1424746,,,,,,601.5,,,,,,1605.8,,,able,38,162.6,68.0,H,F
54481,1424751,,,,2289.1,,,,,,,,,,,able,43,,,H,M
54482,1424759,,,,,,545.3,,,,,,,,,able,58,,,H,M
54483,1424760,,,233.3,,,498.3,,6612.0,850.0,,,1300.0,,,able,45,175.3,74.4,L,M
54484,1424769,,,193.5,,,419.9,,,,,87.7,,,,able,33,,,H,M
54485,1424770,,,,,,437.1,,,,,,,,,able,16,,,L,M
54486,1424782,,,,,,513.4,,,,,,,,,able,50,,,H,M
54487,1424783,,,,,,,,7022.0,,,,,,,able,39,,,H,M
54488,1424791,,18.9,269.4,,,556.3,,,904.0,,112.2,,,,able,40,170.2,95.3,H,M
54489,1424801,,,,2794.8,,,,6632.0,,,,1412.6,,,able,62,177.8,95.7,H,M
54490,1424804,,,,,,467.0,,,,,,1134.0,,,able,33,,,H,M
54491,1424807,215.0,,,,,,,,747.0,,,,,,able,11,165.1,54.0,L,M
54492,1424808,,,,,,499.5,,,,,,1330.5,13006.0,,able,51,182.9,110.7,H,M
54493,1424813,,,,,,,,,,,,1833.0,,,able,52,,,H,F
54494,1424839,,,,,,,,4850.0,,,,,,,able,40,,,H,F
54495,1424857,,,,2373.9,,429.7,,6801.0,,,,1153.9,,1444.1,able,40,188.0,106.6,H,M
54496,1424859,,,,,,,,,,,,1279.1,,,able,43,170.2,68.9,H,M
54497,1424863,,,,,,482.6,,,886.0,,,1235.6,,,able,39,,,H,M
54498,1424865,,,,,,558.3,,,,,,,,,able,57,182.9,71.7,H,M
54499,1424867,,,,,,,,,,,,1826.8,,2265.5,able,46,,,H,F
54500,1424870,,,,,,,,,742.0,,,,,,able,36,,,H,M
54501,1424897,,,265.9,,,546.7,,6123.0,,,130.6,1417.8,,,able,51,,,H,F
54502,1424900,,,,,,,,5309.0,,,,,,,able,38,167.6,74.4,L,M
54503,1424913,,,,,,461.0,,,,,,1211.8,,,able,33,175.3,77.1,H,M
54504,1424915,,,,,,,,8514.0,,,,976.0,,1222.0,able,55,,,H,M
54505,1424916,,,,2703.8,,,,6928.0,,,,1271.0,,,able,35,,,H,M
54506,1424917,,,,,,480.7,,6856.0,,,,,,,able,40,,,L,M
54507,1424930,262.0,,,,,,,,,,,,,,able,39,,,H,M
54508,1424932,,,,,,,,,,,,1385.2,,,able,44,,,H,M
54509,1424958,,,,2594.7,,478.8,,6965.0,,,110.2,1325.6,,,able,66,,85.3,H,M
54510,1424959,,,,,,455.9,,,,,,1193.5,,,able,42,,,H,M
54511,1424978,,,,,,,,,,,118.4,,,,able,43,,,H,M
54512,1424980,,,,2317.6,,,,,,,,,,,able,40,198.1,81.6,L,M
54513,1424999,,,,,,,,,,,,1368.3,,,able,59,,,H,F
54514,1425000,,,,2722.3,,454.4,,,,,,1245.6,,,able,27,,,H,M
54515,1425002,,,,,,,,,,,,1319.1,,,able,47,,,H,M
54516,1425004,,,,,,,,3600.0,,,,,,,able,72,172.7,73.9,L,M
54517,1425008,,,,,,500.4,,,,,,,,1780.3,able,48,,,H,M
54518,1425013,,,,,,,,,,,,,,2151.6,able,55,,,H,F
54519,1425015,,19.4,213.8,2458.7,,470.8,,7428.0,,,,1174.2,,1431.0,able,47,185.4,74.8,L,M
54520,1425019,,16.3,198.3,,,457.8,,7407.0,,,93.2,1186.1,,,able,47,188.0,92.1,H,M
54521,1425024,,,,,,545.5,,,,,,,,,able,65,,74.4,L,M
54522,1425029,,,,,,,,5812.0,,,,,,,able,15,,,H,M
54523,1425030,,,,,,,,6554.0,,,,,,,able,45,190.5,83.5,H,M
